file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
2830-3980-0004,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0004_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0004_merged_inference.wav,INDEED HE PERSECUTED THE CHURCH OF CHRIST FOR A LONG TIME," Indeed, he persecuted the Church of Christ for a long time."," Indeed, he persecuted the church of Christ for a long time.",INDEED HE PERSECUTED THE CHURCH OF CHRIST FOR A LONG TIME,INDEED HE PERSECUTED THE CHURCH OF CHRIST FOR A LONG TIME,0.0,0.0,0.0,2.9104409217834473,1.1455063819885254,0.037578180327572076
2830-3980-0005,0.5s,13,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0005_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0005_merged_inference.wav,DO YOU SUPPOSE THAT GOD FOR THE SAKE OF A FEW LUTHERAN HERETICS WOULD DISOWN HIS ENTIRE CHURCH, do you suppose that god for the sake of a few lutheran heretics would disown his entire church," Do you suppose that God, for the sake of a few Lutheran heretics, would disown his entire church?",DO YOU SUPPOSE THAT GOD FOR THE SAKE OF A FEW LUTHERAN HERETICS WOULD DISOWN HIS ENTIRE CHURCH,DO YOU SUPPOSE THAT GOD FOR THE SAKE OF A FEW LUTHERAN HERETICS WOULD DISOWN HIS ENTIRE CHURCH,0.0,0.0,0.0,2.7022719383239746,1.1455409526824951,0.16860989383310543
2830-3980-0006,0.5s,13,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0006_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0006_merged_inference.wav,AGAINST THESE BOASTING FALSE APOSTLES PAUL BOLDLY DEFENDS HIS APOSTOLIC AUTHORITY AND MINISTRY," Against these boasting false apostles, Paul boldly defends his apostolic authority in ministry."," and if Beganz is boasting, Phosipotles poll the defense his apostolic authority ministry.",AGAINST THESE BOASTING FALSE APOSTLES PAUL BOLDLY DEFENDS HIS APOSTOLIC AUTHORITY IN MINISTRY,AND IF BEGANZ IS BOASTING PHOSIPOTLES POLL THE DEFENSE HIS APOSTOLIC AUTHORITY MINISTRY,0.15384615384615385,1.0,0.8461538461538461,2.702219247817993,1.1017181873321533,0.2899465240104603
2830-3980-0007,0.5s,21,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0007_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0007_merged_inference.wav,AS THE AMBASSADOR OF A GOVERNMENT IS HONORED FOR HIS OFFICE AND NOT FOR HIS PRIVATE PERSON SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFICE IN ORDER TO GAIN AUTHORITY AMONG MEN, as the ambassador of a government is honoured for his office and not for his private person so the minister of christ should exalt his office in order to gain authority among men," As the unbidden government is honored for his offerings, not for a pedophile, so the minister of Christ should exalt his offering. In order to gain authority among men,",AS THE AMBASSADOR OF A GOVERNMENT IS HONOURED FOR HIS OFFICE AND NOT FOR HIS PRIVATE PERSON SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFICE IN ORDER TO GAIN AUTHORITY AMONG MEN,AS THE UNBIDDEN GOVERNMENT IS HONORED FOR HIS OFFERINGS NOT FOR A PEDOPHILE SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFERING IN ORDER TO GAIN AUTHORITY AMONG MEN,0.030303030303030304,1.0,0.9696969696969697,1.9996370077133179,1.2480813264846802,0.14565746701972135
2830-3980-0008,0.5s,10,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0008_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0008_merged_inference.wav,PAUL TAKES PRIDE IN HIS MINISTRY NOT TO HIS OWN PRAISE BUT TO THE PRAISE OF GOD," Paul takes pride in his ministry, not to his own praise, but to the praise of God."," Paul takes pride in his ministry, not to his own praise, but to the praise of God.",PAUL TAKES PRIDE IN HIS MINISTRY NOT TO HIS OWN PRAISE BUT TO THE PRAISE OF GOD,PAUL TAKES PRIDE IN HIS MINISTRY NOT TO HIS OWN PRAISE BUT TO THE PRAISE OF GOD,0.0,0.0,0.0,2.9930315017700195,1.0995855331420898,0.15046112390970298
2830-3980-0009,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0009_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0009_merged_inference.wav,PAUL AN APOSTLE NOT OF MEN ET CETERA," Paul, an apostle, not of men, etc."," Paul, an apostle of God, not of men, etc.",PAUL AN APOSTLE NOT OF MEN ETC,PAUL AN APOSTLE OF GOD NOT OF MEN ETC,0.75,1.0,0.25,2.903641939163208,1.1455941200256348,0.18557841055741772
2830-3980-0010,0.5s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0010_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0010_merged_inference.wav,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES," Either he calls ministers through the agency of men, or he calls them directly as he called the prophets and apostles."," He recalls ministers who did not see with men, or he calls them directly as he called the prophets apostles.",EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,HE RECALLS MINISTERS WHO DID NOT SEE WITH MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS APOSTLES,0.0,1.0,1.0,2.7815229892730713,1.1656479835510254,0.1803976299268839
2830-3980-0011,0.5s,12,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0011_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0011_merged_inference.wav,PAUL DECLARES THAT THE FALSE APOSTLES WERE CALLED OR SENT NEITHER BY MEN NOR BY MAN, Paul declares that the false apostles were called or sent neither by men nor by man.," All declares of the Phonsipilans were cold or sin, neither I met, nor I married.",PAUL DECLARES THAT THE FALSE APOSTLES WERE CALLED OR SENT NEITHER BY MEN NOR BY MAN,ALL DECLARES OF THE PHONSIPILANS WERE COLD OR SIN NEITHER I MET NOR I MARRIED,0.0,1.0,1.0,2.8635332584381104,1.1533337831497192,0.13297883606725416
2830-3980-0012,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0012_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0012_merged_inference.wav,THE MOST THEY COULD CLAIM IS THAT THEY WERE SENT BY OTHERS, The most they could claim is that they were sent by others., The most they could claim is a horse by other.,THE MOST THEY COULD CLAIM IS THAT THEY WERE SENT BY OTHERS,THE MOST THEY COULD CLAIM IS A HORSE BY OTHER,0.0,1.0,1.0,3.1512527465820312,1.0784305334091187,0.2642564844445411
2830-3980-0013,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0013_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0013_merged_inference.wav,HE MENTIONS THE APOSTLES FIRST BECAUSE THEY WERE APPOINTED DIRECTLY BY GOD, He mentions the apostles first because they were appointed directly by God., You mentioned the apostles first because they were appointed to be lifted by God.,HE MENTIONS THE APOSTLES FIRST BECAUSE THEY WERE APPOINTED DIRECTLY BY GOD,YOU MENTIONED THE APOSTLES FIRST BECAUSE THEY WERE APPOINTED TO BE LIFTED BY GOD,0.0,1.0,1.0,3.160271167755127,1.0743556022644043,0.08508722304471766
2830-3980-0017,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0017_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0017_merged_inference.wav,WHEN I WAS A YOUNG MAN I THOUGHT PAUL WAS MAKING TOO MUCH OF HIS CALL," When I was a young man, I thought Paul was making too much of his call."," When I was a young man, I thought Paul was making too much of a pimp.",WHEN I WAS A YOUNG MAN I THOUGHT PAUL WAS MAKING TOO MUCH OF HIS CALL,WHEN I WAS A YOUNG MAN I THOUGHT PAUL WAS MAKING TOO MUCH OF A PIMP,0.0,0.4375,0.4375,2.3774678707122803,1.0579694509506226,0.16583624292328691
2830-3980-0018,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0018_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0018_merged_inference.wav,I DID NOT THEN REALIZE THE IMPORTANCE OF THE MINISTRY, I did not then realize the importance of the ministry., I did not then realize the importance of the ministry.,I DID NOT THEN REALIZE THE IMPORTANCE OF THE MINISTRY,I DID NOT THEN REALIZE THE IMPORTANCE OF THE MINISTRY,0.0,0.0,0.0,3.3075320720672607,1.0495470762252808,0.07550826810038774
2830-3980-0019,0.5s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0019_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0019_merged_inference.wav,I KNEW NOTHING OF THE DOCTRINE OF FAITH BECAUSE WE WERE TAUGHT SOPHISTRY INSTEAD OF CERTAINTY AND NOBODY UNDERSTOOD SPIRITUAL BOASTING," I knew nothing of the doctrine of faith because we were taught sophistry instead of certainty, and nobody understood spiritual boasting."," I know nothing of the doctrine of faith because I was taught sophistry, Mr. Lusinski, and knowingly understood how to boast it.",I KNEW NOTHING OF THE DOCTRINE OF FAITH BECAUSE WE WERE TAUGHT SOPHISTRY INSTEAD OF CERTAINTY AND NOBODY UNDERSTOOD SPIRITUAL BOASTING,I KNOW NOTHING OF THE DOCTRINE OF FAITH BECAUSE I WAS TAUGHT SOPHISTRY MR LUSINSKI AND KNOWINGLY UNDERSTOOD HOW TO BOAST IT,0.0,1.0,1.0,2.369077682495117,1.1771209239959717,0.06586024236191504
2830-3980-0020,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0020_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0020_merged_inference.wav,THIS IS NO SINFUL PRIDE IT IS HOLY PRIDE," This is no sinful pride, it is holy pride."," That's not sinful pride, it is holy pride.",THIS IS NO SINFUL PRIDE IT IS HOLY PRIDE,THATS NOT SINFUL PRIDE IT IS HOLY PRIDE,0.0,0.5555555555555556,0.5555555555555556,2.676959991455078,1.0739479064941406,0.18989723448124782
2830-3980-0022,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0022_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0022_merged_inference.wav,THE CLAUSE SEEMS SUPERFLUOUS ON FIRST SIGHT, The claw seemed superfluous on first sight., because the server was on for some,THE CLAW SEEMED SUPERFLUOUS ON FIRST SIGHT,BECAUSE THE SERVER WAS ON FOR SOME,0.7142857142857143,1.0,0.2857142857142857,3.4711461067199707,1.0854130983352661,0.09164783586258284
2830-3980-0023,0.5s,13,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0023_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0023_merged_inference.wav,THESE PERVERTERS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH, These perverters of the righteousness of Christ resist the Father and the Son and the works of them both., These providers of the righteousness of Christ resist Father and Son and the work of them both.,THESE PERVERTERS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH,THESE PROVIDERS OF THE RIGHTEOUSNESS OF CHRIST RESIST FATHER AND SON AND THE WORK OF THEM BOTH,0.0,0.7368421052631579,0.7368421052631579,2.9821524620056152,1.1766471862792969,0.08827026286931235
2830-3980-0024,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0024_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0024_merged_inference.wav,IN THIS WHOLE EPISTLE PAUL TREATS OF THE RESURRECTION OF CHRIST," In this whole epistle, Paul treats of the resurrection of Christ."," In this whole epistle, Paul treats the resurrection of Christ",IN THIS WHOLE EPISTLE PAUL TREATS OF THE RESURRECTION OF CHRIST,IN THIS WHOLE EPISTLE PAUL TREATS THE RESURRECTION OF CHRIST,0.0,0.2727272727272727,0.2727272727272727,3.419135570526123,1.0875803232192993,0.18653347435527187
2830-3980-0025,0.5s,18,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0025_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0025_merged_inference.wav,BY HIS RESURRECTION CHRIST WON THE VICTORY OVER LAW SIN FLESH WORLD DEVIL DEATH HELL AND EVERY EVIL," By his resurrection, Christ won the victory over law, sin, flesh, world, devil, death, hell, and every evil."," By His resurrection, Christ won the victory over law, sin, and flesh, world, devil, death, hell, and every evil.",BY HIS RESURRECTION CHRIST WON THE VICTORY OVER LAW SIN FLESH WORLD DEVIL DEATH HELL AND EVERY EVIL,BY HIS RESURRECTION CHRIST WON THE VICTORY OVER LAW SIN AND FLESH WORLD DEVIL DEATH HELL AND EVERY EVIL,0.0,0.2222222222222222,0.2222222222222222,2.6030433177948,1.1666892766952515,0.09892890121262349
2830-3980-0028,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0028_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0028_merged_inference.wav,THIS SHOULD GO FAR IN SHUTTING THE MOUTHS OF THE FALSE APOSTLES, This should go far in shutting the mouths of the false apostles., They should go far in shutting the mouths of the false appellants.,THIS SHOULD GO FAR IN SHUTTING THE MOUTHS OF THE FALSE APOSTLES,THEY SHOULD GO FAR IN SHUTTING THE MOUTHS OF THE FALSE APPELLANTS,0.0,0.6666666666666666,0.6666666666666666,3.292308807373047,1.0708688497543335,0.20183286783837745
2830-3980-0029,0.5s,19,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0029_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0029_merged_inference.wav,ALTHOUGH THE BRETHREN WITH ME ARE NOT APOSTLES LIKE MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH AS I DO, although the brethren with me are not apostles like myself yet they are all of one mind with me think write and teach as i do," Although brethren they are not apostle or myself, yet they are all of one mind with me. Think, write, and teach, Zayda.",ALTHOUGH THE BRETHREN WITH ME ARE NOT APOSTLES LIKE MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH AS I DO,ALTHOUGH BRETHREN THEY ARE NOT APOSTLE OR MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH ZAYDA,0.0,0.7692307692307693,0.7692307692307693,2.763535499572754,1.1229851245880127,0.16394344448323028
2830-3980-0030,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0030_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0030_merged_inference.wav,THEY DO NOT GO WHERE THE ENEMIES OF THE GOSPEL PREDOMINATE THEY GO WHERE THE CHRISTIANS ARE, They do not go where the enemies of the gospel predominate. They go where the Christians are., They do not go with the enemy's gospel predominate. They go with Christian car.,THEY DO NOT GO WHERE THE ENEMIES OF THE GOSPEL PREDOMINATE THEY GO WHERE THE CHRISTIANS ARE,THEY DO NOT GO WITH THE ENEMYS GOSPEL PREDOMINATE THEY GO WITH CHRISTIAN CAR,0.0,1.0,1.0,3.289534091949463,1.1771540641784668,0.1443570164148371
2830-3980-0031,0.5s,17,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0031_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0031_merged_inference.wav,WHY DO THEY NOT INVADE THE CATHOLIC PROVINCES AND PREACH THEIR DOCTRINE TO GODLESS PRINCES BISHOPS AND DOCTORS AS WE HAVE DONE BY THE HELP OF GOD," Why do they not invade the Catholic provinces and preach their doctrine to godless princes, bishops, and doctors, as we have done by the help of God?"," Why do they not invade Catholic provinces? The doctrine is God's, for instance, bishops and doctors, as we are done by the help of God.",WHY DO THEY NOT INVADE THE CATHOLIC PROVINCES AND PREACH THEIR DOCTRINE TO GODLESS PRINCES BISHOPS AND DOCTORS AS WE HAVE DONE BY THE HELP OF GOD,WHY DO THEY NOT INVADE CATHOLIC PROVINCES THE DOCTRINE IS GODS FOR INSTANCE BISHOPS AND DOCTORS AS WE ARE DONE BY THE HELP OF GOD,0.0,1.0,1.0,2.296205759048462,1.2174248695373535,0.14157486401768554
2830-3980-0032,0.5s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0032_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0032_merged_inference.wav,WE LOOK FOR THAT REWARD WHICH EYE HATH NOT SEEN NOR EAR HEARD NEITHER HATH ENTERED INTO THE HEART OF MAN," We look for that reward which eye hath not seen, nor ear heard, neither hath entered into the heart of man.", We look for the remora which I hath known soon. Your ear heard. We hath e'en beven a heart of men.,WE LOOK FOR THAT REWARD WHICH EYE HATH NOT SEEN NOR EAR HEARD NEITHER HATH ENTERED INTO THE HEART OF MAN,WE LOOK FOR THE REMORA WHICH I HATH KNOWN SOON YOUR EAR HEARD WE HATH EEN BEVEN A HEART OF MEN,0.0,1.0,1.0,2.4124414920806885,1.222514271736145,0.18259933464990097
2830-3980-0035,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0035_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0035_merged_inference.wav,THEY REMAIN DIVINE REGARDLESS OF MEN'S OPINION, They remain divine regardless of men's opinion., They remain defined regardless of men's and men's.,THEY REMAIN DIVINE REGARDLESS OF MENS OPINION,THEY REMAIN DEFINED REGARDLESS OF MENS AND MENS,0.0,1.0,1.0,3.23677921295166,1.0938243865966797,0.1498963191966439
2830-3980-0036,0.5s,12,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0036_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0036_merged_inference.wav,WHEREVER THE MEANS OF GRACE ARE FOUND THERE IS THE HOLY CHURCH EVEN THOUGH ANTICHRIST REIGNS THERE," Wherever the means of grace are found, there is the Holy Church, even though Antichrist reigns there."," Wherever the Queens of Grimm, they're in the Holy Church, even though there's twins there.",WHEREVER THE MEANS OF GRACE ARE FOUND THERE IS THE HOLY CHURCH EVEN THOUGH ANTICHRIST REIGNS THERE,WHEREVER THE QUEENS OF GRIMM THEYRE IN THE HOLY CHURCH EVEN THOUGH THERES TWINS THERE,0.0,1.0,1.0,2.234109878540039,1.113964557647705,0.17115875924252494
2830-3980-0037,0.5s,13,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/2830-3980-0037_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/2830-3980-0037_merged_inference.wav,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE THREE, So much for the title of the epistle. Now follows the greeting of the apostle. Verse 3., So much for the title of the epistle. Now follows the reading of the epistle. Verse 3,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE 3,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE READING OF THE EPISTLE VERSE 3,0.29411764705882354,0.5882352941176471,0.29411764705882354,2.730170726776123,1.14670991897583,0.10870078878535921
