file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,original_cer,inference_cer,dcer
common_voice_zh-TW_26980633,2.0s,2,,,只要知道那一方胜利就行了,,,,,,,,,,
common_voice_zh-TW_26986804,2.0s,2,,,在群众愤怒的喝骂声中,,,,,,,,,,
common_voice_zh-TW_26986886,2.0s,2,,,清代同光时期的自强运动,,,,,,,,,,
common_voice_zh-TW_26986992,2.0s,2,,,对于政治上的权益也诸多压抑,,,,,,,,,,
common_voice_zh-TW_26987043,2.0s,2,,,进入后将向何方偏转？,,,,,,,,,,
common_voice_zh-TW_27003459,2.0s,3,,,再用棉被覆盖住,,,,,,,,,,
common_voice_zh-TW_27003463,2.0s,3,,,重视有关经济发展与财政收入方面的改革,,,,,,,,,,
common_voice_zh-TW_27003533,2.0s,2,,,为什么要脖子练壮,,,,,,,,,,
common_voice_zh-TW_27003541,2.0s,2,,,物理学上有能量守恒的原理,,,,,,,,,,
common_voice_zh-TW_27003548,2.0s,2,,,可落于目镜的焦距内,,,,,,,,,,
common_voice_zh-TW_27003716,2.0s,2,,,平等、博爱,,,,,,,,,,
common_voice_zh-TW_27003733,2.0s,2,,,召开第一次大陆会议,,,,,,,,,,
common_voice_zh-TW_27003734,2.0s,2,,,有关地震波的叙述,,,,,,,,,,
common_voice_zh-TW_27003737,2.0s,2,,,表示在夏商及商周之际,,,,,,,,,,
common_voice_zh-TW_27003741,2.0s,3,,,主要与执行过程及反对力量有关,,,,,,,,,,
common_voice_zh-TW_27003745,2.0s,2,,,若连续使用十小时,,,,,,,,,,
common_voice_zh-TW_27003749,2.0s,2,,,课本上也有这个地名,,,,,,,,,,
common_voice_zh-TW_27003754,2.0s,2,,,应该就可以寄了,,,,,,,,,,
common_voice_zh-TW_27003768,2.0s,2,,,那两个词要反过来用了,,,,,,,,,,
common_voice_zh-TW_27003769,2.0s,2,,,中国境内少数民族,,,,,,,,,,
common_voice_zh-TW_27003770,2.0s,2,,,转化成能量用以发电,,,,,,,,,,
common_voice_zh-TW_27003779,2.0s,2,,,就是以武力统一中国,,,,,,,,,,
common_voice_zh-TW_27003783,2.0s,3,,,台湾地区的平均风向大致为何？,,,,,,,,,,
common_voice_zh-TW_27003791,2.0s,2,,,资产阶级反动路线,,,,,,,,,,
common_voice_zh-TW_27011453,2.0s,2,,,不知道从哪里开始,,,,,,,,,,
common_voice_zh-TW_27048018,2.0s,2,,,没有共产党,,,,,,,,,,
common_voice_zh-TW_27103707,2.0s,2,,,释出至公众领域,,,,,,,,,,
common_voice_zh-TW_27103733,2.0s,2,,,欧洲各地区中最具优越性的是,,,,,,,,,,
common_voice_zh-TW_27103755,2.0s,2,,,人类文明进化的原则,,,,,,,,,,
common_voice_zh-TW_27103768,2.0s,2,,,可用来形容生活贫穷？,,,,,,,,,,
common_voice_zh-TW_27103769,2.0s,2,,,所以中国一旦强盛之后,,,,,,,,,,
common_voice_zh-TW_27103780,2.0s,2,,,有关二头肌和三头肌的描述,,,,,,,,,,
common_voice_zh-TW_27165505,2.0s,3,,,不得以诗歌或书信体写作,,,,,,,,,,
common_voice_zh-TW_27165507,2.0s,3,,,撷取中国和西方文化中的优美因素,,,,,,,,,,
common_voice_zh-TW_27165671,2.0s,2,,,目标性价值的选择,,,,,,,,,,
common_voice_zh-TW_27165811,2.0s,3,,,牧地却有一百二十万公顷,,,,,,,,,,
common_voice_zh-TW_27165861,2.0s,2,,,伟大、光荣、正确,,,,,,,,,,
common_voice_zh-TW_27165871,2.0s,3,,,居民和文化呈现过渡性和多样性,,,,,,,,,,
common_voice_zh-TW_27165927,2.0s,2,,,运用了思维能力,,,,,,,,,,
common_voice_zh-TW_27165955,2.0s,2,,,胡汉之间经过长期对立,,,,,,,,,,
common_voice_zh-TW_27165970,2.0s,3,,,暂时防止氢氧化钠溶液蒸发,,,,,,,,,,
common_voice_zh-TW_27165983,2.0s,3,,,受到理学思想与科举制度的影响,,,,,,,,,,
common_voice_zh-TW_27166127,2.0s,2,,,中共在陕北的政治活动,,,,,,,,,,
common_voice_zh-TW_27166140,2.0s,2,,,是内求统一之道,,,,,,,,,,
common_voice_zh-TW_27166175,2.0s,2,,,并以宣传开化人心,,,,,,,,,,
common_voice_zh-TW_27166198,2.0s,2,,,一对夫妇有三个亲生子女,,,,,,,,,,
common_voice_zh-TW_27166199,2.0s,2,,,受精卵进行分裂发育成胚胎,,,,,,,,,,
common_voice_zh-TW_27166204,2.0s,2,,,找一下名片,,,,,,,,,,
common_voice_zh-TW_27166234,2.0s,2,,,西亚东起阿富汗,,,,,,,,,,
common_voice_zh-TW_27166237,2.0s,3,,,产生物质乙及气体丙,,,,,,,,,,
common_voice_zh-TW_27166240,2.0s,2,,,但是某些地区,,,,,,,,,,
common_voice_zh-TW_27166244,2.0s,2,,,搜不太到相关资料,,,,,,,,,,
common_voice_zh-TW_27324836,2.0s,3,,,出国旅游蔚成风气,,,,,,,,,,
common_voice_zh-TW_27324838,2.0s,2,,,挑战不可能,,,,,,,,,,
common_voice_zh-TW_27324926,2.0s,4,,,人类以动物的生活为生存的基础,,,,,,,,,,
common_voice_zh-TW_27324927,2.0s,2,,,汉贼不两立,,,,,,,,,,
common_voice_zh-TW_27325006,2.0s,2,,,张居正死后,,,,,,,,,,
common_voice_zh-TW_27325034,2.0s,2,,,由高而低排列,,,,,,,,,,
common_voice_zh-TW_27325037,2.0s,3,,,下列事实，那些可以当作实例？,,,,,,,,,,
common_voice_zh-TW_27325047,2.0s,3,,,世界现代史上的一项重大事件,,,,,,,,,,
common_voice_zh-TW_27325049,2.0s,2,,,关于这个历史名词,,,,,,,,,,
common_voice_zh-TW_27325250,2.0s,3,,,从历史背景来判断,,,,,,,,,,
common_voice_zh-TW_27325298,2.0s,2,,,量值是钢球的五倍,,,,,,,,,,
common_voice_zh-TW_27325300,2.0s,2,,,下车时觉得可惜,,,,,,,,,,
common_voice_zh-TW_27325385,2.0s,2,,,下方臼齿可以做金牙,,,,,,,,,,
common_voice_zh-TW_27325389,2.0s,3,,,真的照做了也不会出事,,,,,,,,,,
common_voice_zh-TW_27325666,2.0s,2,,,假日旅馆瞬间涨十倍,,,,,,,,,,
common_voice_zh-TW_27325956,2.0s,2,,,队伍能否通过,,,,,,,,,,
common_voice_zh-TW_27325959,2.0s,2,,,依性质决定归属,,,,,,,,,,
common_voice_zh-TW_27328821,2.0s,3,,,下列那一组中的字词性不同？,,,,,,,,,,
common_voice_zh-TW_27328823,2.0s,2,,,是一个整体的代称,,,,,,,,,,
common_voice_zh-TW_27328838,2.0s,2,,,速率与浓度成正比,,,,,,,,,,
common_voice_zh-TW_27353063,2.0s,2,,,在三个礼拜之内,,,,,,,,,,
common_voice_zh-TW_27353194,2.0s,3,,,使人人各取衣食所需,,,,,,,,,,
common_voice_zh-TW_27358064,2.0s,2,,,势力伸展至地中海,,,,,,,,,,
common_voice_zh-TW_27358171,2.0s,4,,,由临时参议院起草公布的临时约法,,,,,,,,,,
common_voice_zh-TW_27358236,2.0s,3,,,取证于典籍史料之记载,,,,,,,,,,
common_voice_zh-TW_27358315,2.0s,3,,,未能合乎儒家对士的要求？,,,,,,,,,,
common_voice_zh-TW_27358330,2.0s,2,,,异族的征服者过于强大,,,,,,,,,,
common_voice_zh-TW_27358623,2.0s,2,,,虚无思想,,,,,,,,,,
common_voice_zh-TW_27358697,2.0s,3,,,十五到十九题为阅读测验,,,,,,,,,,
common_voice_zh-TW_27358741,2.0s,3,,,在外交积极寻求结盟国家,,,,,,,,,,
common_voice_zh-TW_27358837,2.0s,2,,,郑和下西洋,,,,,,,,,,
common_voice_zh-TW_27358838,2.0s,2,,,东岸是莽原,,,,,,,,,,
common_voice_zh-TW_27358972,2.0s,3,,,宋代是一个社会经济向前发展的阶段,,,,,,,,,,
common_voice_zh-TW_27358973,2.0s,3,,,东南亚自古深受中国和印度的影响,,,,,,,,,,
common_voice_zh-TW_27359046,2.0s,3,,,但两个阶段之间似乎并不相连,,,,,,,,,,
common_voice_zh-TW_27359080,2.0s,3,,,却因降雨的季节分配而有不同,,,,,,,,,,
common_voice_zh-TW_27359084,2.0s,2,,,拿到中华民国国籍,,,,,,,,,,
common_voice_zh-TW_27361713,2.0s,2,,,它们之间有何共同之处？,,,,,,,,,,
common_voice_zh-TW_27420342,2.0s,2,,,经过造山运动,,,,,,,,,,
common_voice_zh-TW_27459930,2.0s,2,,,前面有罐罐！,,,,,,,,,,
common_voice_zh-TW_27459932,2.0s,3,,,我巴不得乘火车的时间延长,,,,,,,,,,
common_voice_zh-TW_27459935,2.0s,3,,,由两种相同元素组成的化合物,,,,,,,,,,
common_voice_zh-TW_27459953,2.0s,2,,,看到大家都动起来了,,,,,,,,,,
common_voice_zh-TW_27459956,2.0s,2,,,里面有很多宝,,,,,,,,,,
common_voice_zh-TW_27459979,2.0s,2,,,坚持党外无党,,,,,,,,,,
common_voice_zh-TW_27459980,2.0s,3,,,历史上中国的四邻,,,,,,,,,,
common_voice_zh-TW_27460078,2.0s,2,,,中国人好凶,,,,,,,,,,
common_voice_zh-TW_27460096,2.0s,2,,,过年参加活动,,,,,,,,,,
common_voice_zh-TW_27460100,2.0s,2,,,今年的选举公报,,,,,,,,,,
common_voice_zh-TW_27460187,2.0s,3,,,某些材质还会影响显影,,,,,,,,,,
common_voice_zh-TW_27460226,2.0s,3,,,农业亦呈现多样性,,,,,,,,,,
common_voice_zh-TW_27460396,2.0s,3,,,荷兰的农地面积有八十五万公顷,,,,,,,,,,
common_voice_zh-TW_27460397,2.0s,3,,,经过四十多年的经济建设,,,,,,,,,,
common_voice_zh-TW_27460409,2.0s,3,,,日本一向有意侵略中国东北各省,,,,,,,,,,
common_voice_zh-TW_27460461,2.0s,2,,,会随著波传播出去,,,,,,,,,,
common_voice_zh-TW_27460678,2.0s,2,,,清代光绪末年的维新运动,,,,,,,,,,
common_voice_zh-TW_27460704,2.0s,2,,,何者为文天祥所言？,,,,,,,,,,
common_voice_zh-TW_27529152,2.0s,2,,,人类又前进了一步,,,,,,,,,,
common_voice_zh-TW_27529179,2.0s,2,,,有了全民健保之后,,,,,,,,,,
common_voice_zh-TW_27840879,2.0s,3,,,紫茉莉的花色是中间型遗传,,,,,,,,,,
common_voice_zh-TW_27840880,2.0s,4,,,铲除分裂割据与加强各族团结,,,,,,,,,,
common_voice_zh-TW_27841030,2.0s,2,,,非州的肯亚有赤道通过国境,,,,,,,,,,
common_voice_zh-TW_27891729,2.0s,3,,,眼看同伙帽子上都标著名目,,,,,,,,,,
common_voice_zh-TW_27936023,2.0s,2,,,都会想到可怕的房价,,,,,,,,,,
common_voice_zh-TW_27965488,2.0s,2,,,自己编的短台词,,,,,,,,,,
common_voice_zh-TW_27965505,2.0s,4,,,这是描写耶一时代的社会风气？,,,,,,,,,,
common_voice_zh-TW_27965506,2.0s,2,,,我会负责到离职的那天,,,,,,,,,,
common_voice_zh-TW_27965580,2.0s,2,,,三立电视台制作人,,,,,,,,,,
common_voice_zh-TW_27965590,2.0s,2,,,是那一个地区的特色？,,,,,,,,,,
common_voice_zh-TW_27965594,2.0s,3,,,水稻和杂粮作物的主要分界,,,,,,,,,,
common_voice_zh-TW_27965673,2.0s,3,,,建构一套妥善而完整的体系,,,,,,,,,,
common_voice_zh-TW_27965682,2.0s,3,,,是中外交通史上的一件大事,,,,,,,,,,
common_voice_zh-TW_27965762,2.0s,3,,,可将外漏之电流导地,,,,,,,,,,
common_voice_zh-TW_27965777,2.0s,2,,,越贫越光荣！,,,,,,,,,,
common_voice_zh-TW_27965812,2.0s,3,,,只有这本的条码扫不过,,,,,,,,,,
common_voice_zh-TW_27965886,2.0s,3,,,冰及水共处达热平衡,,,,,,,,,,
common_voice_zh-TW_27965915,2.0s,2,,,睡觉的时候也吃一颗,,,,,,,,,,
common_voice_zh-TW_27978233,2.0s,2,,,世界主义有如竹杠,,,,,,,,,,
common_voice_zh-TW_27978378,2.0s,2,,,与载波的频率相同,,,,,,,,,,
common_voice_zh-TW_27988796,2.0s,2,,,你这个不肖子、匪类,,,,,,,,,,
common_voice_zh-TW_27988863,2.0s,2,,,作为反应催化剂,,,,,,,,,,
common_voice_zh-TW_27988922,2.0s,2,,,而且让长辈学会,,,,,,,,,,
common_voice_zh-TW_27989058,2.0s,2,,,每题各有五个选项,,,,,,,,,,
common_voice_zh-TW_27989135,2.0s,2,,,很好奇会发生什么事,,,,,,,,,,
common_voice_zh-TW_28066306,2.0s,2,,,星球的亮度不一样,,,,,,,,,,
common_voice_zh-TW_28066333,2.0s,3,,,试问这种决策的主要著眼点为何？,,,,,,,,,,
common_voice_zh-TW_28066340,2.0s,2,,,光合作用速率愈快,,,,,,,,,,
common_voice_zh-TW_28066373,2.0s,3,,,有没有人可以跟我解释一下,,,,,,,,,,
common_voice_zh-TW_28066391,2.0s,3,,,中间有各种类型的自助餐,,,,,,,,,,
common_voice_zh-TW_28066408,2.0s,3,,,一起来对全世界说悄悄话,,,,,,,,,,
common_voice_zh-TW_28066421,2.0s,2,,,东北地区有意振作,,,,,,,,,,
common_voice_zh-TW_28066435,2.0s,2,,,一种尴尬的感觉,,,,,,,,,,
common_voice_zh-TW_28066447,2.0s,3,,,两岸两会会谈的历史事实,,,,,,,,,,
common_voice_zh-TW_28066448,2.0s,3,,,竟然囤积了将近百箱,,,,,,,,,,
common_voice_zh-TW_28066449,2.0s,3,,,喝完至少要胖五公斤吧,,,,,,,,,,
common_voice_zh-TW_28066476,2.0s,2,,,不易再使用,,,,,,,,,,
common_voice_zh-TW_28066484,2.0s,3,,,所以其子孙多能名扬于时,,,,,,,,,,
common_voice_zh-TW_28066512,2.0s,2,,,当肌肉收缩后,,,,,,,,,,
common_voice_zh-TW_28066542,2.0s,2,,,房地产价格依然偏高,,,,,,,,,,
common_voice_zh-TW_28066549,2.0s,2,,,这是历史事实,,,,,,,,,,
common_voice_zh-TW_28066571,2.0s,4,,,能量在使用中相互转换,,,,,,,,,,
common_voice_zh-TW_28066572,2.0s,2,,,台湾某区域,,,,,,,,,,
common_voice_zh-TW_28066575,2.0s,2,,,其他可以不要管,,,,,,,,,,
common_voice_zh-TW_28066587,2.0s,2,,,反映某些道教的人生观,,,,,,,,,,
common_voice_zh-TW_28213784,2.0s,2,,,高度为前次的三分之一,,,,,,,,,,
common_voice_zh-TW_28213860,2.0s,2,,,这就是我对司法改革的期待,,,,,,,,,,
common_voice_zh-TW_28213871,2.0s,2,,,请选出一个正确的选项,,,,,,,,,,
common_voice_zh-TW_28213891,2.0s,2,,,继续依原来方向前进,,,,,,,,,,
common_voice_zh-TW_28213893,2.0s,2,,,差不多是国小园游会,,,,,,,,,,
common_voice_zh-TW_28473579,2.0s,3,,,不要忘记对环境的责任,,,,,,,,,,
common_voice_zh-TW_28473583,2.0s,3,,,千万不要忘记阶级斗争,,,,,,,,,,
common_voice_zh-TW_30160442,2.0s,2,,,有兴趣的朋友可以搜寻,,,,,,,,,,
common_voice_zh-TW_30160502,2.0s,2,,,台中捷运绿线,,,,,,,,,,
common_voice_zh-TW_30160523,2.0s,2,,,发现我另一台主机可以,,,,,,,,,,
common_voice_zh-TW_30160595,2.0s,2,,,如果有兴趣的朋友,,,,,,,,,,
common_voice_zh-TW_30160600,2.0s,2,,,国民政府建国大纲,,,,,,,,,,
common_voice_zh-TW_30160606,2.0s,2,,,第二条南北向的高速公路,,,,,,,,,,
common_voice_zh-TW_30160676,2.0s,2,,,汐止系统交流道,,,,,,,,,,
common_voice_zh-TW_30160679,2.0s,2,,,安朔隧道,,,,,,,,,,
common_voice_zh-TW_30160681,2.0s,2,,,南深路出口匝道,,,,,,,,,,
common_voice_zh-TW_30160706,2.0s,2,,,苗栗县头份市,,,,,,,,,,
common_voice_zh-TW_30160707,2.0s,2,,,台北捷运南港线,,,,,,,,,,
common_voice_zh-TW_30160728,2.0s,3,,,建议是看看有谁可以弄一下,,,,,,,,,,
common_voice_zh-TW_30160745,2.0s,3,,,台湾高铁彰化高雄高架桥,,,,,,,,,,
common_voice_zh-TW_30160797,2.0s,2,,,我来自香港,,,,,,,,,,
common_voice_zh-TW_30160798,2.0s,2,,,让宾客上传图片,,,,,,,,,,
common_voice_zh-TW_30160804,2.0s,2,,,国民政府,,,,,,,,,,
common_voice_zh-TW_30160806,2.0s,2,,,台北联络线,,,,,,,,,,
common_voice_zh-TW_30160807,2.0s,2,,,台北县环河快速道路,,,,,,,,,,
common_voice_zh-TW_30160817,2.0s,2,,,青山下线,,,,,,,,,,
common_voice_zh-TW_30160842,2.0s,2,,,环东大道,,,,,,,,,,
common_voice_zh-TW_30160877,2.0s,3,,,由三重客运营运的公车路线,,,,,,,,,,
common_voice_zh-TW_30160880,2.0s,2,,,高雄捷运红线,,,,,,,,,,
common_voice_zh-TW_30160894,2.0s,2,,,国道三号甲线的终点,,,,,,,,,,
common_voice_zh-TW_30160896,2.0s,2,,,猫空空中缆车,,,,,,,,,,
common_voice_zh-TW_30161848,2.0s,2,,,台北市博爱路,,,,,,,,,,
common_voice_zh-TW_30161883,2.0s,2,,,反贪腐民主大道,,,,,,,,,,
common_voice_zh-TW_30161925,2.0s,2,,,潭子区中山路,,,,,,,,,,
common_voice_zh-TW_30162083,2.0s,2,,,新竹空军机场线,,,,,,,,,,
common_voice_zh-TW_30162103,2.0s,2,,,茄苳交流道,,,,,,,,,,
common_voice_zh-TW_30162128,2.0s,3,,,东西向快速公路东石嘉义线,,,,,,,,,,
common_voice_zh-TW_30162166,2.0s,2,,,东西向快速公路台西古坑线,,,,,,,,,,
common_voice_zh-TW_30162182,2.0s,2,,,是八仙尘爆图片,,,,,,,,,,
common_voice_zh-TW_30162183,2.0s,2,,,说我不是坏人你就会相信了吗？,,,,,,,,,,
common_voice_zh-TW_30162261,2.0s,2,,,台北市东侧南北向捷运线,,,,,,,,,,
common_voice_zh-TW_30162414,2.0s,2,,,高雄民生路,,,,,,,,,,
common_voice_zh-TW_30162448,2.0s,2,,,台北市内主要道路之一,,,,,,,,,,
common_voice_zh-TW_30162459,2.0s,2,,,高雄市公车五甲干线,,,,,,,,,,
common_voice_zh-TW_30162505,2.0s,2,,,你总感到失望,,,,,,,,,,
common_voice_zh-TW_30162512,2.0s,2,,,高雄市公车建国干线,,,,,,,,,,
common_voice_zh-TW_30162738,2.0s,2,,,把卖不到的库存游戏都拿来,,,,,,,,,,
common_voice_zh-TW_30242256,2.0s,2,,,赤马乡的步道,,,,,,,,,,
common_voice_zh-TW_30242257,2.0s,2,,,与阅读顺序相反,,,,,,,,,,
common_voice_zh-TW_30242267,2.0s,2,,,松山至西门车站区间,,,,,,,,,,
common_voice_zh-TW_30242268,2.0s,2,,,这里些消费百元出头,,,,,,,,,,
common_voice_zh-TW_30242273,2.0s,2,,,高铁桥下嘉义段道路,,,,,,,,,,
common_voice_zh-TW_30242304,2.0s,2,,,台湾铁路已放弃兴建的路线,,,,,,,,,,
common_voice_zh-TW_30242306,2.0s,2,,,披萨炸鸡基本款,,,,,,,,,,
common_voice_zh-TW_30242347,2.0s,2,,,高雄市的中华民国国道,,,,,,,,,,
common_voice_zh-TW_30242355,2.0s,2,,,纵贯西部地区的快速公路,,,,,,,,,,
common_voice_zh-TW_30242376,2.0s,2,,,台中捷运营运路线,,,,,,,,,,
common_voice_zh-TW_30242395,2.0s,2,,,要有美钞从上面往下掉,,,,,,,,,,
common_voice_zh-TW_30242823,2.0s,2,,,阿里山林业暨铁道文化景观,,,,,,,,,,
common_voice_zh-TW_30242836,2.0s,2,,,压线的最后一位报名者,,,,,,,,,,
common_voice_zh-TW_30242894,2.0s,2,,,日韩五天到七天的行程,,,,,,,,,,
common_voice_zh-TW_30242900,2.0s,3,,,县市之间的东西向市县道,,,,,,,,,,
common_voice_zh-TW_30242921,2.0s,3,,,屏东县崁顶乡和潮州镇交界,,,,,,,,,,
common_voice_zh-TW_30242933,2.0s,2,,,林边乡铁路高架化计划,,,,,,,,,,
common_voice_zh-TW_30242959,2.0s,2,,,我觉得明天不会成功,,,,,,,,,,
common_voice_zh-TW_30242968,2.0s,2,,,桃园捷运绿线先导公车,,,,,,,,,,
common_voice_zh-TW_30242981,2.0s,3,,,都必须到二楼花钱买东西,,,,,,,,,,
common_voice_zh-TW_30243152,2.0s,2,,,我的国中同班同学,,,,,,,,,,
common_voice_zh-TW_30243160,2.0s,2,,,公布这么少数字,,,,,,,,,,
common_voice_zh-TW_30316936,2.0s,2,,,公车路线,,,,,,,,,,
common_voice_zh-TW_30316939,2.0s,2,,,太平山森林铁路,,,,,,,,,,
common_voice_zh-TW_30336362,2.0s,3,,,台北市文山区的缆车系统,,,,,,,,,,
common_voice_zh-TW_30336364,2.0s,2,,,可能是娱乐大家,,,,,,,,,,
common_voice_zh-TW_30336390,2.0s,2,,,沟通授权免费使用,,,,,,,,,,
common_voice_zh-TW_30336394,2.0s,2,,,提问不知道会变如何,,,,,,,,,,
common_voice_zh-TW_30336400,2.0s,2,,,台南市归仁区七甲里,,,,,,,,,,
common_voice_zh-TW_30336403,2.0s,2,,,口罩遮的不是病毒,,,,,,,,,,
common_voice_zh-TW_30336408,2.0s,2,,,安心的走在路上,,,,,,,,,,
common_voice_zh-TW_30336434,2.0s,2,,,阿里山林业铁路,,,,,,,,,,
common_voice_zh-TW_30336437,2.0s,2,,,中正纪念堂至新店车站区间,,,,,,,,,,
common_voice_zh-TW_30336489,2.0s,2,,,但其实是同一个真人,,,,,,,,,,
common_voice_zh-TW_30336493,2.0s,2,,,北门玉井快速公路,,,,,,,,,,
common_voice_zh-TW_30336497,2.0s,2,,,台南关庙快速公路,,,,,,,,,,
common_voice_zh-TW_30336527,2.0s,3,,,等等会乱讲话测试,,,,,,,,,,
common_voice_zh-TW_30336528,2.0s,2,,,台湾铁路已废止的路线,,,,,,,,,,
common_voice_zh-TW_30336534,2.0s,2,,,民雄乡联络中山高速公路的门户,,,,,,,,,,
common_voice_zh-TW_30336586,2.0s,2,,,明治桥,,,,,,,,,,
common_voice_zh-TW_30336596,2.0s,2,,,关山环镇自行车道,,,,,,,,,,
common_voice_zh-TW_30336610,2.0s,2,,,可是有疫情不太好,,,,,,,,,,
common_voice_zh-TW_30344458,2.0s,2,,,弥陀路,,,,,,,,,,
common_voice_zh-TW_30423059,2.0s,3,,,国中时用手册记帐,,,,,,,,,,
common_voice_zh-TW_30423060,2.0s,2,,,工学北路,,,,,,,,,,
common_voice_zh-TW_30423062,2.0s,2,,,深水路,,,,,,,,,,
common_voice_zh-TW_30459912,2.0s,2,,,台东线铁路隧道,,,,,,,,,,
common_voice_zh-TW_30459914,2.0s,2,,,没有错就是随身听,,,,,,,,,,
common_voice_zh-TW_30459919,2.0s,2,,,头汴坑溪水防道路,,,,,,,,,,
common_voice_zh-TW_30459921,2.0s,2,,,我真的是坏人喔,,,,,,,,,,
common_voice_zh-TW_30459922,2.0s,3,,,台湾好行黄金福隆线,,,,,,,,,,
common_voice_zh-TW_30459924,2.0s,2,,,是台湾的一部分,,,,,,,,,,
common_voice_zh-TW_30459925,2.0s,3,,,台湾糖业铁路的路线之一,,,,,,,,,,
common_voice_zh-TW_30459978,2.0s,2,,,有电源的桌子不错,,,,,,,,,,
common_voice_zh-TW_30459982,2.0s,3,,,台北市万华区和平西路三段,,,,,,,,,,
common_voice_zh-TW_30460643,2.0s,2,,,台北捷运内湖线,,,,,,,,,,
common_voice_zh-TW_30460647,2.0s,2,,,龟仑岭铁道桥,,,,,,,,,,
common_voice_zh-TW_30460669,2.0s,2,,,我发现我的最佳位置,,,,,,,,,,
common_voice_zh-TW_30460680,2.0s,2,,,旧东河桥,,,,,,,,,,
common_voice_zh-TW_30460686,2.0s,2,,,今天第一次来,,,,,,,,,,
common_voice_zh-TW_30460688,2.0s,2,,,板桥一交流道,,,,,,,,,,
common_voice_zh-TW_30460716,2.0s,3,,,员林市区铁路高架化计划,,,,,,,,,,
common_voice_zh-TW_30460718,2.0s,2,,,想要开发一个,,,,,,,,,,
common_voice_zh-TW_30460734,2.0s,2,,,看连续剧要有一点参与感,,,,,,,,,,
common_voice_zh-TW_30467342,2.0s,2,,,美丽岛大道,,,,,,,,,,
common_voice_zh-TW_30467343,2.0s,2,,,花东海岸公路,,,,,,,,,,
common_voice_zh-TW_30481509,2.0s,2,,,和平东路,,,,,,,,,,
common_voice_zh-TW_30481536,2.0s,3,,,太平区树德路,,,,,,,,,,
common_voice_zh-TW_30481664,2.0s,2,,,其实很多是低成本的建置,,,,,,,,,,
common_voice_zh-TW_30481716,2.0s,2,,,转职成为软体设计师,,,,,,,,,,
common_voice_zh-TW_30481718,2.0s,2,,,那个口罩预约的介面,,,,,,,,,,
common_voice_zh-TW_30481720,2.0s,2,,,统筹调度的实力发挥,,,,,,,,,,
common_voice_zh-TW_30481773,2.0s,2,,,二层行溪旧铁路桥,,,,,,,,,,
common_voice_zh-TW_30481801,2.0s,2,,,澎湖县观光景点,,,,,,,,,,
common_voice_zh-TW_30481802,2.0s,2,,,冷笑话再来一个,,,,,,,,,,
common_voice_zh-TW_30481843,2.0s,3,,,我在高职资资讯科,,,,,,,,,,
common_voice_zh-TW_30489371,2.0s,2,,,中山高速公路与国道二号,,,,,,,,,,
common_voice_zh-TW_30489446,2.0s,2,,,要养成对麦克风说话的习惯,,,,,,,,,,
common_voice_zh-TW_30489482,2.0s,2,,,苏澳至花莲的铁路干线,,,,,,,,,,
common_voice_zh-TW_30489595,2.0s,3,,,汐止七堵铁路高架化专案,,,,,,,,,,
common_voice_zh-TW_30489878,2.0s,3,,,台北捷运环状线先导公车,,,,,,,,,,
common_voice_zh-TW_30489931,2.0s,2,,,让旅客可以休息等车,,,,,,,,,,
common_voice_zh-TW_30489946,2.0s,2,,,国道一号与国道四号交会,,,,,,,,,,
common_voice_zh-TW_30575781,2.0s,2,,,某个手势代表覆议,,,,,,,,,,
common_voice_zh-TW_30575782,2.0s,2,,,桃园市中正路,,,,,,,,,,
common_voice_zh-TW_30575783,2.0s,2,,,高铁联外公路台南段,,,,,,,,,,
common_voice_zh-TW_30575798,2.0s,3,,,淡水河出海口的兴建中桥梁,,,,,,,,,,
common_voice_zh-TW_30575801,2.0s,2,,,绝对不会有这种类型的人,,,,,,,,,,
common_voice_zh-TW_30575802,2.0s,2,,,北港溪糯米桥,,,,,,,,,,
common_voice_zh-TW_30575810,2.0s,2,,,台北市长安西路,,,,,,,,,,
common_voice_zh-TW_30575812,2.0s,2,,,重点区域与具体项目,,,,,,,,,,
common_voice_zh-TW_30575813,2.0s,2,,,可以压低到五万以内,,,,,,,,,,
common_voice_zh-TW_30575814,2.0s,2,,,台湾的环岛脚踏车路线,,,,,,,,,,
common_voice_zh-TW_30575816,2.0s,2,,,东部一条南北向的省道,,,,,,,,,,
common_voice_zh-TW_30575820,2.0s,2,,,小港机场快线,,,,,,,,,,
common_voice_zh-TW_30575823,2.0s,2,,,他如果跑到最下面,,,,,,,,,,
common_voice_zh-TW_30575829,2.0s,2,,,衔接菲律宾海与南海,,,,,,,,,,
common_voice_zh-TW_30575844,2.0s,2,,,南投县云龙桥,,,,,,,,,,
common_voice_zh-TW_30575849,2.0s,3,,,我认为才是一个进步的城市,,,,,,,,,,
common_voice_zh-TW_30575856,2.0s,2,,,东石嘉义快速公路,,,,,,,,,,
common_voice_zh-TW_30575862,2.0s,3,,,员林大排两侧高架道路,,,,,,,,,,
common_voice_zh-TW_30575870,2.0s,2,,,内湖交流道,,,,,,,,,,
common_voice_zh-TW_30575885,2.0s,2,,,高雄市公车凤青干线,,,,,,,,,,
common_voice_zh-TW_30576707,2.0s,2,,,东山咖啡大道,,,,,,,,,,
common_voice_zh-TW_30576764,2.0s,3,,,台湾的一条省道,,,,,,,,,,
