file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,original_cer,inference_cer,dcer
common_voice_zh-TW_26980633,0.5s,8,,,只要知道那一方胜利就行了,,,,,,,,,,
common_voice_zh-TW_26986804,0.5s,7,,,在群众愤怒的喝骂声中,,,,,,,,,,
common_voice_zh-TW_26986886,0.5s,8,,,清代同光时期的自强运动,,,,,,,,,,
common_voice_zh-TW_26986992,0.5s,8,,,对于政治上的权益也诸多压抑,,,,,,,,,,
common_voice_zh-TW_26987043,0.5s,7,,,进入后将向何方偏转？,,,,,,,,,,
common_voice_zh-TW_27003459,0.5s,11,,,再用棉被覆盖住,,,,,,,,,,
common_voice_zh-TW_27003463,0.5s,11,,,重视有关经济发展与财政收入方面的改革,,,,,,,,,,
common_voice_zh-TW_27003533,0.5s,7,,,为什么要脖子练壮,,,,,,,,,,
common_voice_zh-TW_27003541,0.5s,8,,,物理学上有能量守恒的原理,,,,,,,,,,
common_voice_zh-TW_27003548,0.5s,7,,,可落于目镜的焦距内,,,,,,,,,,
common_voice_zh-TW_27003716,0.5s,7,,,平等、博爱,,,,,,,,,,
common_voice_zh-TW_27003733,0.5s,7,,,召开第一次大陆会议,,,,,,,,,,
common_voice_zh-TW_27003734,0.5s,7,,,有关地震波的叙述,,,,,,,,,,
common_voice_zh-TW_27003737,0.5s,8,,,表示在夏商及商周之际,,,,,,,,,,
common_voice_zh-TW_27003741,0.5s,9,,,主要与执行过程及反对力量有关,,,,,,,,,,
common_voice_zh-TW_27003745,0.5s,7,,,若连续使用十小时,,,,,,,,,,
common_voice_zh-TW_27003749,0.5s,8,,,课本上也有这个地名,,,,,,,,,,
common_voice_zh-TW_27003754,0.5s,7,,,应该就可以寄了,,,,,,,,,,
common_voice_zh-TW_27003768,0.5s,7,,,那两个词要反过来用了,,,,,,,,,,
common_voice_zh-TW_27003769,0.5s,7,,,中国境内少数民族,,,,,,,,,,
common_voice_zh-TW_27003770,0.5s,7,,,转化成能量用以发电,,,,,,,,,,
common_voice_zh-TW_27003779,0.5s,7,,,就是以武力统一中国,,,,,,,,,,
common_voice_zh-TW_27003783,0.5s,9,,,台湾地区的平均风向大致为何？,,,,,,,,,,
common_voice_zh-TW_27003791,0.5s,7,,,资产阶级反动路线,,,,,,,,,,
common_voice_zh-TW_27011453,0.5s,8,,,不知道从哪里开始,,,,,,,,,,
common_voice_zh-TW_27048018,0.5s,7,,,没有共产党,,,,,,,,,,
common_voice_zh-TW_27103707,0.5s,7,,,释出至公众领域,,,,,,,,,,
common_voice_zh-TW_27103733,0.5s,8,,,欧洲各地区中最具优越性的是,,,,,,,,,,
common_voice_zh-TW_27103755,0.5s,6,,,人类文明进化的原则,,,,,,,,,,
common_voice_zh-TW_27103768,0.5s,7,,,可用来形容生活贫穷？,,,,,,,,,,
common_voice_zh-TW_27103769,0.5s,7,,,所以中国一旦强盛之后,,,,,,,,,,
common_voice_zh-TW_27103780,0.5s,7,,,有关二头肌和三头肌的描述,,,,,,,,,,
common_voice_zh-TW_27165505,0.5s,10,,,不得以诗歌或书信体写作,,,,,,,,,,
common_voice_zh-TW_27165507,0.5s,11,,,撷取中国和西方文化中的优美因素,,,,,,,,,,
common_voice_zh-TW_27165671,0.5s,8,,,目标性价值的选择,,,,,,,,,,
common_voice_zh-TW_27165811,0.5s,9,,,牧地却有一百二十万公顷,,,,,,,,,,
common_voice_zh-TW_27165861,0.5s,8,,,伟大、光荣、正确,,,,,,,,,,
common_voice_zh-TW_27165871,0.5s,10,,,居民和文化呈现过渡性和多样性,,,,,,,,,,
common_voice_zh-TW_27165927,0.5s,7,,,运用了思维能力,,,,,,,,,,
common_voice_zh-TW_27165955,0.5s,8,,,胡汉之间经过长期对立,,,,,,,,,,
common_voice_zh-TW_27165970,0.5s,10,,,暂时防止氢氧化钠溶液蒸发,,,,,,,,,,
common_voice_zh-TW_27165983,0.5s,10,,,受到理学思想与科举制度的影响,,,,,,,,,,
common_voice_zh-TW_27166127,0.5s,7,,,中共在陕北的政治活动,,,,,,,,,,
common_voice_zh-TW_27166140,0.5s,7,,,是内求统一之道,,,,,,,,,,
common_voice_zh-TW_27166175,0.5s,8,,,并以宣传开化人心,,,,,,,,,,
common_voice_zh-TW_27166198,0.5s,7,,,一对夫妇有三个亲生子女,,,,,,,,,,
common_voice_zh-TW_27166199,0.5s,8,,,受精卵进行分裂发育成胚胎,,,,,,,,,,
common_voice_zh-TW_27166204,0.5s,7,,,找一下名片,,,,,,,,,,
common_voice_zh-TW_27166234,0.5s,7,,,西亚东起阿富汗,,,,,,,,,,
common_voice_zh-TW_27166237,0.5s,9,,,产生物质乙及气体丙,,,,,,,,,,
common_voice_zh-TW_27166240,0.5s,7,,,但是某些地区,,,,,,,,,,
common_voice_zh-TW_27166244,0.5s,7,,,搜不太到相关资料,,,,,,,,,,
common_voice_zh-TW_27324836,0.5s,12,,,出国旅游蔚成风气,,,,,,,,,,
common_voice_zh-TW_27324838,0.5s,7,,,挑战不可能,,,,,,,,,,
common_voice_zh-TW_27324926,0.5s,13,,,人类以动物的生活为生存的基础,,,,,,,,,,
common_voice_zh-TW_27324927,0.5s,7,,,汉贼不两立,,,,,,,,,,
common_voice_zh-TW_27325006,0.5s,7,,,张居正死后,,,,,,,,,,
common_voice_zh-TW_27325034,0.5s,7,,,由高而低排列,,,,,,,,,,
common_voice_zh-TW_27325037,0.5s,11,,,下列事实，那些可以当作实例？,,,,,,,,,,
common_voice_zh-TW_27325047,0.5s,11,,,世界现代史上的一项重大事件,,,,,,,,,,
common_voice_zh-TW_27325049,0.5s,8,,,关于这个历史名词,,,,,,,,,,
common_voice_zh-TW_27325250,0.5s,9,,,从历史背景来判断,,,,,,,,,,
common_voice_zh-TW_27325298,0.5s,8,,,量值是钢球的五倍,,,,,,,,,,
common_voice_zh-TW_27325300,0.5s,7,,,下车时觉得可惜,,,,,,,,,,
common_voice_zh-TW_27325385,0.5s,8,,,下方臼齿可以做金牙,,,,,,,,,,
common_voice_zh-TW_27325389,0.5s,9,,,真的照做了也不会出事,,,,,,,,,,
common_voice_zh-TW_27325666,0.5s,8,,,假日旅馆瞬间涨十倍,,,,,,,,,,
common_voice_zh-TW_27325956,0.5s,7,,,队伍能否通过,,,,,,,,,,
common_voice_zh-TW_27325959,0.5s,7,,,依性质决定归属,,,,,,,,,,
common_voice_zh-TW_27328821,0.5s,10,,,下列那一组中的字词性不同？,,,,,,,,,,
common_voice_zh-TW_27328823,0.5s,8,,,是一个整体的代称,,,,,,,,,,
common_voice_zh-TW_27328838,0.5s,7,,,速率与浓度成正比,,,,,,,,,,
common_voice_zh-TW_27353063,0.5s,7,,,在三个礼拜之内,,,,,,,,,,
common_voice_zh-TW_27353194,0.5s,9,,,使人人各取衣食所需,,,,,,,,,,
common_voice_zh-TW_27358064,0.5s,8,,,势力伸展至地中海,,,,,,,,,,
common_voice_zh-TW_27358171,0.5s,13,,,由临时参议院起草公布的临时约法,,,,,,,,,,
common_voice_zh-TW_27358236,0.5s,9,,,取证于典籍史料之记载,,,,,,,,,,
common_voice_zh-TW_27358315,0.5s,10,,,未能合乎儒家对士的要求？,,,,,,,,,,
common_voice_zh-TW_27358330,0.5s,8,,,异族的征服者过于强大,,,,,,,,,,
common_voice_zh-TW_27358623,0.5s,7,,,虚无思想,,,,,,,,,,
common_voice_zh-TW_27358697,0.5s,9,,,十五到十九题为阅读测验,,,,,,,,,,
common_voice_zh-TW_27358741,0.5s,9,,,在外交积极寻求结盟国家,,,,,,,,,,
common_voice_zh-TW_27358837,0.5s,7,,,郑和下西洋,,,,,,,,,,
common_voice_zh-TW_27358838,0.5s,7,,,东岸是莽原,,,,,,,,,,
common_voice_zh-TW_27358972,0.5s,11,,,宋代是一个社会经济向前发展的阶段,,,,,,,,,,
common_voice_zh-TW_27358973,0.5s,10,,,东南亚自古深受中国和印度的影响,,,,,,,,,,
common_voice_zh-TW_27359046,0.5s,10,,,但两个阶段之间似乎并不相连,,,,,,,,,,
common_voice_zh-TW_27359080,0.5s,11,,,却因降雨的季节分配而有不同,,,,,,,,,,
common_voice_zh-TW_27359084,0.5s,8,,,拿到中华民国国籍,,,,,,,,,,
common_voice_zh-TW_27361713,0.5s,8,,,它们之间有何共同之处？,,,,,,,,,,
common_voice_zh-TW_27420342,0.5s,7,,,经过造山运动,,,,,,,,,,
common_voice_zh-TW_27459930,0.5s,7,,,前面有罐罐！,,,,,,,,,,
common_voice_zh-TW_27459932,0.5s,10,,,我巴不得乘火车的时间延长,,,,,,,,,,
common_voice_zh-TW_27459935,0.5s,10,,,由两种相同元素组成的化合物,,,,,,,,,,
common_voice_zh-TW_27459953,0.5s,8,,,看到大家都动起来了,,,,,,,,,,
common_voice_zh-TW_27459956,0.5s,7,,,里面有很多宝,,,,,,,,,,
common_voice_zh-TW_27459979,0.5s,7,,,坚持党外无党,,,,,,,,,,
common_voice_zh-TW_27459980,0.5s,9,,,历史上中国的四邻,,,,,,,,,,
common_voice_zh-TW_27460078,0.5s,7,,,中国人好凶,,,,,,,,,,
common_voice_zh-TW_27460096,0.5s,7,,,过年参加活动,,,,,,,,,,
common_voice_zh-TW_27460100,0.5s,7,,,今年的选举公报,,,,,,,,,,
common_voice_zh-TW_27460187,0.5s,10,,,某些材质还会影响显影,,,,,,,,,,
common_voice_zh-TW_27460226,0.5s,10,,,农业亦呈现多样性,,,,,,,,,,
common_voice_zh-TW_27460396,0.5s,9,,,荷兰的农地面积有八十五万公顷,,,,,,,,,,
common_voice_zh-TW_27460397,0.5s,9,,,经过四十多年的经济建设,,,,,,,,,,
common_voice_zh-TW_27460409,0.5s,9,,,日本一向有意侵略中国东北各省,,,,,,,,,,
common_voice_zh-TW_27460461,0.5s,8,,,会随著波传播出去,,,,,,,,,,
common_voice_zh-TW_27460678,0.5s,8,,,清代光绪末年的维新运动,,,,,,,,,,
common_voice_zh-TW_27460704,0.5s,8,,,何者为文天祥所言？,,,,,,,,,,
common_voice_zh-TW_27529152,0.5s,8,,,人类又前进了一步,,,,,,,,,,
common_voice_zh-TW_27529179,0.5s,8,,,有了全民健保之后,,,,,,,,,,
common_voice_zh-TW_27840879,0.5s,10,,,紫茉莉的花色是中间型遗传,,,,,,,,,,
common_voice_zh-TW_27840880,0.5s,13,,,铲除分裂割据与加强各族团结,,,,,,,,,,
common_voice_zh-TW_27841030,0.5s,8,,,非州的肯亚有赤道通过国境,,,,,,,,,,
common_voice_zh-TW_27891729,0.5s,10,,,眼看同伙帽子上都标著名目,,,,,,,,,,
common_voice_zh-TW_27936023,0.5s,7,,,都会想到可怕的房价,,,,,,,,,,
common_voice_zh-TW_27965488,0.5s,7,,,自己编的短台词,,,,,,,,,,
common_voice_zh-TW_27965505,0.5s,13,,,这是描写耶一时代的社会风气？,,,,,,,,,,
common_voice_zh-TW_27965506,0.5s,8,,,我会负责到离职的那天,,,,,,,,,,
common_voice_zh-TW_27965580,0.5s,8,,,三立电视台制作人,,,,,,,,,,
common_voice_zh-TW_27965590,0.5s,8,,,是那一个地区的特色？,,,,,,,,,,
common_voice_zh-TW_27965594,0.5s,10,,,水稻和杂粮作物的主要分界,,,,,,,,,,
common_voice_zh-TW_27965673,0.5s,11,,,建构一套妥善而完整的体系,,,,,,,,,,
common_voice_zh-TW_27965682,0.5s,11,,,是中外交通史上的一件大事,,,,,,,,,,
common_voice_zh-TW_27965762,0.5s,9,,,可将外漏之电流导地,,,,,,,,,,
common_voice_zh-TW_27965777,0.5s,7,,,越贫越光荣！,,,,,,,,,,
common_voice_zh-TW_27965812,0.5s,9,,,只有这本的条码扫不过,,,,,,,,,,
common_voice_zh-TW_27965886,0.5s,10,,,冰及水共处达热平衡,,,,,,,,,,
common_voice_zh-TW_27965915,0.5s,8,,,睡觉的时候也吃一颗,,,,,,,,,,
common_voice_zh-TW_27978233,0.5s,8,,,世界主义有如竹杠,,,,,,,,,,
common_voice_zh-TW_27978378,0.5s,7,,,与载波的频率相同,,,,,,,,,,
common_voice_zh-TW_27988796,0.5s,7,,,你这个不肖子、匪类,,,,,,,,,,
common_voice_zh-TW_27988863,0.5s,7,,,作为反应催化剂,,,,,,,,,,
common_voice_zh-TW_27988922,0.5s,7,,,而且让长辈学会,,,,,,,,,,
common_voice_zh-TW_27989058,0.5s,7,,,每题各有五个选项,,,,,,,,,,
common_voice_zh-TW_27989135,0.5s,8,,,很好奇会发生什么事,,,,,,,,,,
common_voice_zh-TW_28066306,0.5s,7,,,星球的亮度不一样,,,,,,,,,,
common_voice_zh-TW_28066333,0.5s,10,,,试问这种决策的主要著眼点为何？,,,,,,,,,,
common_voice_zh-TW_28066340,0.5s,7,,,光合作用速率愈快,,,,,,,,,,
common_voice_zh-TW_28066373,0.5s,9,,,有没有人可以跟我解释一下,,,,,,,,,,
common_voice_zh-TW_28066391,0.5s,10,,,中间有各种类型的自助餐,,,,,,,,,,
common_voice_zh-TW_28066408,0.5s,9,,,一起来对全世界说悄悄话,,,,,,,,,,
common_voice_zh-TW_28066421,0.5s,8,,,东北地区有意振作,,,,,,,,,,
common_voice_zh-TW_28066435,0.5s,7,,,一种尴尬的感觉,,,,,,,,,,
common_voice_zh-TW_28066447,0.5s,10,,,两岸两会会谈的历史事实,,,,,,,,,,
common_voice_zh-TW_28066448,0.5s,10,,,竟然囤积了将近百箱,,,,,,,,,,
common_voice_zh-TW_28066449,0.5s,9,,,喝完至少要胖五公斤吧,,,,,,,,,,
common_voice_zh-TW_28066476,0.5s,7,,,不易再使用,,,,,,,,,,
common_voice_zh-TW_28066484,0.5s,9,,,所以其子孙多能名扬于时,,,,,,,,,,
common_voice_zh-TW_28066512,0.5s,7,,,当肌肉收缩后,,,,,,,,,,
common_voice_zh-TW_28066542,0.5s,8,,,房地产价格依然偏高,,,,,,,,,,
common_voice_zh-TW_28066549,0.5s,7,,,这是历史事实,,,,,,,,,,
common_voice_zh-TW_28066571,0.5s,13,,,能量在使用中相互转换,,,,,,,,,,
common_voice_zh-TW_28066572,0.5s,8,,,台湾某区域,,,,,,,,,,
common_voice_zh-TW_28066575,0.5s,8,,,其他可以不要管,,,,,,,,,,
common_voice_zh-TW_28066587,0.5s,8,,,反映某些道教的人生观,,,,,,,,,,
common_voice_zh-TW_28213784,0.5s,7,,,高度为前次的三分之一,,,,,,,,,,
common_voice_zh-TW_28213860,0.5s,7,,,这就是我对司法改革的期待,,,,,,,,,,
common_voice_zh-TW_28213871,0.5s,7,,,请选出一个正确的选项,,,,,,,,,,
common_voice_zh-TW_28213891,0.5s,7,,,继续依原来方向前进,,,,,,,,,,
common_voice_zh-TW_28213893,0.5s,7,,,差不多是国小园游会,,,,,,,,,,
common_voice_zh-TW_28473579,0.5s,9,,,不要忘记对环境的责任,,,,,,,,,,
common_voice_zh-TW_28473583,0.5s,9,,,千万不要忘记阶级斗争,,,,,,,,,,
common_voice_zh-TW_30160442,0.5s,7,,,有兴趣的朋友可以搜寻,,,,,,,,,,
common_voice_zh-TW_30160502,0.5s,7,,,台中捷运绿线,,,,,,,,,,
common_voice_zh-TW_30160523,0.5s,7,,,发现我另一台主机可以,,,,,,,,,,
common_voice_zh-TW_30160595,0.5s,8,,,如果有兴趣的朋友,,,,,,,,,,
common_voice_zh-TW_30160600,0.5s,8,,,国民政府建国大纲,,,,,,,,,,
common_voice_zh-TW_30160606,0.5s,7,,,第二条南北向的高速公路,,,,,,,,,,
common_voice_zh-TW_30160676,0.5s,8,,,汐止系统交流道,,,,,,,,,,
common_voice_zh-TW_30160679,0.5s,7,,,安朔隧道,,,,,,,,,,
common_voice_zh-TW_30160681,0.5s,8,,,南深路出口匝道,,,,,,,,,,
common_voice_zh-TW_30160706,0.5s,7,,,苗栗县头份市,,,,,,,,,,
common_voice_zh-TW_30160707,0.5s,7,,,台北捷运南港线,,,,,,,,,,
common_voice_zh-TW_30160728,0.5s,9,,,建议是看看有谁可以弄一下,,,,,,,,,,
common_voice_zh-TW_30160745,0.5s,9,,,台湾高铁彰化高雄高架桥,,,,,,,,,,
common_voice_zh-TW_30160797,0.5s,6,,,我来自香港,,,,,,,,,,
common_voice_zh-TW_30160798,0.5s,7,,,让宾客上传图片,,,,,,,,,,
common_voice_zh-TW_30160804,0.5s,7,,,国民政府,,,,,,,,,,
common_voice_zh-TW_30160806,0.5s,7,,,台北联络线,,,,,,,,,,
common_voice_zh-TW_30160807,0.5s,8,,,台北县环河快速道路,,,,,,,,,,
common_voice_zh-TW_30160817,0.5s,7,,,青山下线,,,,,,,,,,
common_voice_zh-TW_30160842,0.5s,7,,,环东大道,,,,,,,,,,
common_voice_zh-TW_30160877,0.5s,9,,,由三重客运营运的公车路线,,,,,,,,,,
common_voice_zh-TW_30160880,0.5s,7,,,高雄捷运红线,,,,,,,,,,
common_voice_zh-TW_30160894,0.5s,8,,,国道三号甲线的终点,,,,,,,,,,
common_voice_zh-TW_30160896,0.5s,7,,,猫空空中缆车,,,,,,,,,,
common_voice_zh-TW_30161848,0.5s,7,,,台北市博爱路,,,,,,,,,,
common_voice_zh-TW_30161883,0.5s,7,,,反贪腐民主大道,,,,,,,,,,
common_voice_zh-TW_30161925,0.5s,7,,,潭子区中山路,,,,,,,,,,
common_voice_zh-TW_30162083,0.5s,7,,,新竹空军机场线,,,,,,,,,,
common_voice_zh-TW_30162103,0.5s,7,,,茄苳交流道,,,,,,,,,,
common_voice_zh-TW_30162128,0.5s,9,,,东西向快速公路东石嘉义线,,,,,,,,,,
common_voice_zh-TW_30162166,0.5s,7,,,东西向快速公路台西古坑线,,,,,,,,,,
common_voice_zh-TW_30162182,0.5s,7,,,是八仙尘爆图片,,,,,,,,,,
common_voice_zh-TW_30162183,0.5s,8,,,说我不是坏人你就会相信了吗？,,,,,,,,,,
common_voice_zh-TW_30162261,0.5s,8,,,台北市东侧南北向捷运线,,,,,,,,,,
common_voice_zh-TW_30162414,0.5s,7,,,高雄民生路,,,,,,,,,,
common_voice_zh-TW_30162448,0.5s,7,,,台北市内主要道路之一,,,,,,,,,,
common_voice_zh-TW_30162459,0.5s,7,,,高雄市公车五甲干线,,,,,,,,,,
common_voice_zh-TW_30162505,0.5s,8,,,你总感到失望,,,,,,,,,,
common_voice_zh-TW_30162512,0.5s,7,,,高雄市公车建国干线,,,,,,,,,,
common_voice_zh-TW_30162738,0.5s,8,,,把卖不到的库存游戏都拿来,,,,,,,,,,
common_voice_zh-TW_30242256,0.5s,7,,,赤马乡的步道,,,,,,,,,,
common_voice_zh-TW_30242257,0.5s,7,,,与阅读顺序相反,,,,,,,,,,
common_voice_zh-TW_30242267,0.5s,8,,,松山至西门车站区间,,,,,,,,,,
common_voice_zh-TW_30242268,0.5s,7,,,这里些消费百元出头,,,,,,,,,,
common_voice_zh-TW_30242273,0.5s,7,,,高铁桥下嘉义段道路,,,,,,,,,,
common_voice_zh-TW_30242304,0.5s,8,,,台湾铁路已放弃兴建的路线,,,,,,,,,,
common_voice_zh-TW_30242306,0.5s,7,,,披萨炸鸡基本款,,,,,,,,,,
common_voice_zh-TW_30242347,0.5s,7,,,高雄市的中华民国国道,,,,,,,,,,
common_voice_zh-TW_30242355,0.5s,7,,,纵贯西部地区的快速公路,,,,,,,,,,
common_voice_zh-TW_30242376,0.5s,7,,,台中捷运营运路线,,,,,,,,,,
common_voice_zh-TW_30242395,0.5s,7,,,要有美钞从上面往下掉,,,,,,,,,,
common_voice_zh-TW_30242823,0.5s,8,,,阿里山林业暨铁道文化景观,,,,,,,,,,
common_voice_zh-TW_30242836,0.5s,7,,,压线的最后一位报名者,,,,,,,,,,
common_voice_zh-TW_30242894,0.5s,8,,,日韩五天到七天的行程,,,,,,,,,,
common_voice_zh-TW_30242900,0.5s,9,,,县市之间的东西向市县道,,,,,,,,,,
common_voice_zh-TW_30242921,0.5s,9,,,屏东县崁顶乡和潮州镇交界,,,,,,,,,,
common_voice_zh-TW_30242933,0.5s,8,,,林边乡铁路高架化计划,,,,,,,,,,
common_voice_zh-TW_30242959,0.5s,7,,,我觉得明天不会成功,,,,,,,,,,
common_voice_zh-TW_30242968,0.5s,8,,,桃园捷运绿线先导公车,,,,,,,,,,
common_voice_zh-TW_30242981,0.5s,9,,,都必须到二楼花钱买东西,,,,,,,,,,
common_voice_zh-TW_30243152,0.5s,7,,,我的国中同班同学,,,,,,,,,,
common_voice_zh-TW_30243160,0.5s,7,,,公布这么少数字,,,,,,,,,,
common_voice_zh-TW_30316936,0.5s,8,,,公车路线,,,,,,,,,,
common_voice_zh-TW_30316939,0.5s,8,,,太平山森林铁路,,,,,,,,,,
common_voice_zh-TW_30336362,0.5s,9,,,台北市文山区的缆车系统,,,,,,,,,,
common_voice_zh-TW_30336364,0.5s,7,,,可能是娱乐大家,,,,,,,,,,
common_voice_zh-TW_30336390,0.5s,7,,,沟通授权免费使用,,,,,,,,,,
common_voice_zh-TW_30336394,0.5s,6,,,提问不知道会变如何,,,,,,,,,,
common_voice_zh-TW_30336400,0.5s,8,,,台南市归仁区七甲里,,,,,,,,,,
common_voice_zh-TW_30336403,0.5s,7,,,口罩遮的不是病毒,,,,,,,,,,
common_voice_zh-TW_30336408,0.5s,6,,,安心的走在路上,,,,,,,,,,
common_voice_zh-TW_30336434,0.5s,7,,,阿里山林业铁路,,,,,,,,,,
common_voice_zh-TW_30336437,0.5s,8,,,中正纪念堂至新店车站区间,,,,,,,,,,
common_voice_zh-TW_30336489,0.5s,7,,,但其实是同一个真人,,,,,,,,,,
common_voice_zh-TW_30336493,0.5s,7,,,北门玉井快速公路,,,,,,,,,,
common_voice_zh-TW_30336497,0.5s,6,,,台南关庙快速公路,,,,,,,,,,
common_voice_zh-TW_30336527,0.5s,10,,,等等会乱讲话测试,,,,,,,,,,
common_voice_zh-TW_30336528,0.5s,7,,,台湾铁路已废止的路线,,,,,,,,,,
common_voice_zh-TW_30336534,0.5s,8,,,民雄乡联络中山高速公路的门户,,,,,,,,,,
common_voice_zh-TW_30336586,0.5s,7,,,明治桥,,,,,,,,,,
common_voice_zh-TW_30336596,0.5s,6,,,关山环镇自行车道,,,,,,,,,,
common_voice_zh-TW_30336610,0.5s,7,,,可是有疫情不太好,,,,,,,,,,
common_voice_zh-TW_30344458,0.5s,7,,,弥陀路,,,,,,,,,,
common_voice_zh-TW_30423059,0.5s,11,,,国中时用手册记帐,,,,,,,,,,
common_voice_zh-TW_30423060,0.5s,7,,,工学北路,,,,,,,,,,
common_voice_zh-TW_30423062,0.5s,6,,,深水路,,,,,,,,,,
common_voice_zh-TW_30459912,0.5s,7,,,台东线铁路隧道,,,,,,,,,,
common_voice_zh-TW_30459914,0.5s,7,,,没有错就是随身听,,,,,,,,,,
common_voice_zh-TW_30459919,0.5s,8,,,头汴坑溪水防道路,,,,,,,,,,
common_voice_zh-TW_30459921,0.5s,7,,,我真的是坏人喔,,,,,,,,,,
common_voice_zh-TW_30459922,0.5s,9,,,台湾好行黄金福隆线,,,,,,,,,,
common_voice_zh-TW_30459924,0.5s,7,,,是台湾的一部分,,,,,,,,,,
common_voice_zh-TW_30459925,0.5s,10,,,台湾糖业铁路的路线之一,,,,,,,,,,
common_voice_zh-TW_30459978,0.5s,8,,,有电源的桌子不错,,,,,,,,,,
common_voice_zh-TW_30459982,0.5s,9,,,台北市万华区和平西路三段,,,,,,,,,,
common_voice_zh-TW_30460643,0.5s,7,,,台北捷运内湖线,,,,,,,,,,
common_voice_zh-TW_30460647,0.5s,8,,,龟仑岭铁道桥,,,,,,,,,,
common_voice_zh-TW_30460669,0.5s,8,,,我发现我的最佳位置,,,,,,,,,,
common_voice_zh-TW_30460680,0.5s,7,,,旧东河桥,,,,,,,,,,
common_voice_zh-TW_30460686,0.5s,7,,,今天第一次来,,,,,,,,,,
common_voice_zh-TW_30460688,0.5s,8,,,板桥一交流道,,,,,,,,,,
common_voice_zh-TW_30460716,0.5s,9,,,员林市区铁路高架化计划,,,,,,,,,,
common_voice_zh-TW_30460718,0.5s,7,,,想要开发一个,,,,,,,,,,
common_voice_zh-TW_30460734,0.5s,8,,,看连续剧要有一点参与感,,,,,,,,,,
common_voice_zh-TW_30467342,0.5s,7,,,美丽岛大道,,,,,,,,,,
common_voice_zh-TW_30467343,0.5s,7,,,花东海岸公路,,,,,,,,,,
common_voice_zh-TW_30481509,0.5s,7,,,和平东路,,,,,,,,,,
common_voice_zh-TW_30481536,0.5s,10,,,太平区树德路,,,,,,,,,,
common_voice_zh-TW_30481664,0.5s,8,,,其实很多是低成本的建置,,,,,,,,,,
common_voice_zh-TW_30481716,0.5s,8,,,转职成为软体设计师,,,,,,,,,,
common_voice_zh-TW_30481718,0.5s,8,,,那个口罩预约的介面,,,,,,,,,,
common_voice_zh-TW_30481720,0.5s,8,,,统筹调度的实力发挥,,,,,,,,,,
common_voice_zh-TW_30481773,0.5s,7,,,二层行溪旧铁路桥,,,,,,,,,,
common_voice_zh-TW_30481801,0.5s,7,,,澎湖县观光景点,,,,,,,,,,
common_voice_zh-TW_30481802,0.5s,7,,,冷笑话再来一个,,,,,,,,,,
common_voice_zh-TW_30481843,0.5s,9,,,我在高职资资讯科,,,,,,,,,,
common_voice_zh-TW_30489371,0.5s,7,,,中山高速公路与国道二号,,,,,,,,,,
common_voice_zh-TW_30489446,0.5s,8,,,要养成对麦克风说话的习惯,,,,,,,,,,
common_voice_zh-TW_30489482,0.5s,7,,,苏澳至花莲的铁路干线,,,,,,,,,,
common_voice_zh-TW_30489595,0.5s,9,,,汐止七堵铁路高架化专案,,,,,,,,,,
common_voice_zh-TW_30489878,0.5s,9,,,台北捷运环状线先导公车,,,,,,,,,,
common_voice_zh-TW_30489931,0.5s,7,,,让旅客可以休息等车,,,,,,,,,,
common_voice_zh-TW_30489946,0.5s,8,,,国道一号与国道四号交会,,,,,,,,,,
common_voice_zh-TW_30575781,0.5s,8,,,某个手势代表覆议,,,,,,,,,,
common_voice_zh-TW_30575782,0.5s,7,,,桃园市中正路,,,,,,,,,,
common_voice_zh-TW_30575783,0.5s,8,,,高铁联外公路台南段,,,,,,,,,,
common_voice_zh-TW_30575798,0.5s,10,,,淡水河出海口的兴建中桥梁,,,,,,,,,,
common_voice_zh-TW_30575801,0.5s,8,,,绝对不会有这种类型的人,,,,,,,,,,
common_voice_zh-TW_30575802,0.5s,7,,,北港溪糯米桥,,,,,,,,,,
common_voice_zh-TW_30575810,0.5s,7,,,台北市长安西路,,,,,,,,,,
common_voice_zh-TW_30575812,0.5s,7,,,重点区域与具体项目,,,,,,,,,,
common_voice_zh-TW_30575813,0.5s,7,,,可以压低到五万以内,,,,,,,,,,
common_voice_zh-TW_30575814,0.5s,8,,,台湾的环岛脚踏车路线,,,,,,,,,,
common_voice_zh-TW_30575816,0.5s,8,,,东部一条南北向的省道,,,,,,,,,,
common_voice_zh-TW_30575820,0.5s,7,,,小港机场快线,,,,,,,,,,
common_voice_zh-TW_30575823,0.5s,7,,,他如果跑到最下面,,,,,,,,,,
common_voice_zh-TW_30575829,0.5s,8,,,衔接菲律宾海与南海,,,,,,,,,,
common_voice_zh-TW_30575844,0.5s,8,,,南投县云龙桥,,,,,,,,,,
common_voice_zh-TW_30575849,0.5s,9,,,我认为才是一个进步的城市,,,,,,,,,,
common_voice_zh-TW_30575856,0.5s,8,,,东石嘉义快速公路,,,,,,,,,,
common_voice_zh-TW_30575862,0.5s,9,,,员林大排两侧高架道路,,,,,,,,,,
common_voice_zh-TW_30575870,0.5s,8,,,内湖交流道,,,,,,,,,,
common_voice_zh-TW_30575885,0.5s,8,,,高雄市公车凤青干线,,,,,,,,,,
common_voice_zh-TW_30576707,0.5s,8,,,东山咖啡大道,,,,,,,,,,
common_voice_zh-TW_30576764,0.5s,9,,,台湾的一条省道,,,,,,,,,,
